Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
26383,2019-01-15 23:04:43,4789911625179723,"fraud_Yost, Schamberger and Windler",kids_pets,19.52,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,8da9b4dcc165ed9975620ef5d2171485,1326668683,39.96727,-73.03495799999999,1
26414,2019-01-15 23:19:23,4789911625179723,fraud_Abbott-Steuber,personal_care,20.09,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,187397e8c4ee0a87c96194bfb27d25d5,1326669563,41.484523,-73.025995,1
26498,2019-01-15 23:56:37,4789911625179723,fraud_O'Hara-Wilderman,food_dining,149.42,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,f48450263599e23b91dc275b4462499f,1326671797,41.729858,-72.059899,1
29493,2019-01-18 12:29:51,4789911625179723,"fraud_Hauck, Dietrich and Funk",kids_pets,16.35,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,c3ef408dcd3498abf3d9f0ab1aa8e0d8,1326889791,41.499664,-72.90848299999999,0
30450,2019-01-19 03:35:50,4789911625179723,fraud_Vandervort-Funk,grocery_pos,196.25,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,bfb788a68fb9da34c524ca67c0f13750,1326944150,41.610305,-73.285638,0
35616,2019-01-21 20:37:18,4789911625179723,fraud_Bernhard-Lesch,food_dining,44.31,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,b1713a05c8f292a77abf0222704b2bed,1327178238,41.189006,-73.518275,0
37514,2019-01-22 17:04:18,4789911625179723,fraud_Ankunding LLC,shopping_net,1.17,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,2dbf104520ac5c1c323548dadc2ea5e9,1327251858,40.987796,-73.527305,0
37710,2019-01-22 18:40:49,4789911625179723,"fraud_Hintz, Bauch and Smith",health_fitness,75.62,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,1a7690726eb81f7f604212632fa306a4,1327257649,41.719893,-73.544663,0
37833,2019-01-22 19:48:13,4789911625179723,fraud_Watsica LLC,personal_care,39.04,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,e22d1ad474822b6a609bdabe80aa5ab9,1327261693,41.714282,-72.689719,0
39593,2019-01-24 02:58:41,4789911625179723,fraud_Hudson-Ratke,grocery_pos,160.97,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,84a980e622dbadf6be0456fa98547e00,1327373921,41.736588,-71.869515,0
39594,2019-01-24 02:59:05,4789911625179723,"fraud_Johnston, Nikolaus and Maggio",grocery_net,39.81,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,1f83552c17f554ed09e7d1b31c7420e4,1327373945,40.956202000000005,-73.81016,0
41172,2019-01-25 10:04:26,4789911625179723,"fraud_Connelly, Reichert and Fritsch",gas_transport,65.05,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,e65da819109552e79deebaa55a3f2368,1327485866,41.10901,-72.56551,0
42560,2019-01-26 11:08:48,4789911625179723,fraud_Hamill-Daugherty,misc_net,316.45,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,4b6a1c1579f76726d009701c0451e7f5,1327576128,41.216518,-72.115011,0
43475,2019-01-27 00:27:59,4789911625179723,"fraud_Streich, Hansen and Veum",gas_transport,67.69,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,081aca70d1d9543531abedc30b575240,1327624079,40.145014,-73.311261,0
45590,2019-01-28 01:40:25,4789911625179723,fraud_Sporer Inc,gas_transport,83.67,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,0cbe70350fde11063ea42ff89655051e,1327714825,40.116358,-72.541246,0
48126,2019-01-29 03:26:56,4789911625179723,fraud_Auer-Mosciski,grocery_pos,182.82,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,d6df1de83f461f8079bedd1f283079c5,1327807616,41.111875,-73.545259,0
48930,2019-01-29 13:34:48,4789911625179723,fraud_Breitenberg-Hermiston,kids_pets,8.63,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,2e7c72da7b4e88955cfa8099e2dd4160,1327844088,40.151472,-73.551583,0
50832,2019-01-30 15:33:20,4789911625179723,fraud_Bins-Tillman,entertainment,24.65,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,ae18b5821ab82147135ec6dfa133bbba,1327937600,40.120726,-72.683545,0
51703,2019-01-31 10:02:29,4789911625179723,fraud_Towne LLC,misc_pos,94.79,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,1ad911ecb74763f3f9549c7776d67d2b,1328004149,40.269392,-72.778896,0
53783,2019-02-01 21:03:24,4789911625179723,fraud_Spencer PLC,entertainment,118.42,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,799bf6392d935dac47c63ae2cbfa8f53,1328130204,41.134582,-73.36751600000001,0
54440,2019-02-02 08:55:52,4789911625179723,fraud_Torp-Lemke,misc_pos,11.92,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,1fb369272adab3a535931f6af0617cd4,1328172952,39.887753,-73.06896400000001,0
57673,2019-02-04 02:12:47,4789911625179723,fraud_Skiles-Ankunding,grocery_net,25.73,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,7b911daa09a6f31fbc51684f30fe49cb,1328321567,40.335864,-73.603952,0
57836,2019-02-04 04:22:32,4789911625179723,fraud_Cole PLC,grocery_pos,203.98,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,0a6bd615a6be9d87d561faeaa8312f19,1328329352,40.219176,-73.16124,0
59396,2019-02-04 20:07:11,4789911625179723,"fraud_Schiller, Blanda and Johnson",home,11.2,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,9b8c42e062f5469e657eb7cf2b9fb207,1328386031,40.805588,-73.61563100000001,0
64499,2019-02-07 21:39:44,4789911625179723,fraud_Lynch-Wisozk,home,47.2,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,5045a966d9528e4d243494cf5763bb49,1328650784,39.919398,-72.131178,0
67859,2019-02-10 04:23:09,4789911625179723,fraud_Lebsack and Sons,misc_net,172.17,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,abea880a251200590a8031284d98d031,1328847789,41.522611,-73.21521700000001,0
70648,2019-02-11 13:22:41,4789911625179723,fraud_Ankunding LLC,shopping_net,53.2,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,d0fc1b496fc5378afe183a291525a611,1328966561,40.044279,-71.964566,0
73874,2019-02-12 20:39:11,4789911625179723,fraud_Breitenberg LLC,travel,5.1,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,09c92cbabdc2353f555d8ccb5a3233d9,1329079151,40.589774,-72.05716600000001,0
76192,2019-02-14 15:27:28,4789911625179723,fraud_Wilkinson PLC,kids_pets,4.9,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,7232d714bdd092e5a1888207bb23bbea,1329233248,40.993126,-72.096816,0
77392,2019-02-15 14:30:37,4789911625179723,fraud_Torphy-Kertzmann,health_fitness,37.03,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,db0cb1dc0cfc1b4a6131e1c9fb86985b,1329316237,40.956733,-73.574588,0
77587,2019-02-15 17:12:31,4789911625179723,"fraud_Koss, Hansen and Lueilwitz",home,91.65,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,c7a7684a91d1fa5bf77a879768f4edbc,1329325951,41.597301,-71.910909,0
78916,2019-02-16 16:06:20,4789911625179723,"fraud_Ledner, Hartmann and Feest",health_fitness,96.71,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,912afb0a4bfbab6398946c56b917c10c,1329408380,40.856126,-72.79900699999999,0
84446,2019-02-19 06:56:15,4789911625179723,fraud_Reynolds-Schinner,misc_pos,1.53,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,cedb3b119205d4f3c5c556be2ce57092,1329634575,41.566529,-72.089692,0
85641,2019-02-19 19:16:51,4789911625179723,"fraud_Gottlieb, Considine and Schultz",shopping_net,66.02,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,84a5b262d39f32dc5b3a21bece3a2189,1329679011,41.798326,-72.426304,0
86205,2019-02-20 00:06:27,4789911625179723,fraud_Shields Inc,grocery_net,50.53,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,a16f9d601295d0e8a3ccc93b88765872,1329696387,40.650824,-73.231575,0
88868,2019-02-22 06:13:40,4789911625179723,"fraud_Kerluke, Considine and Macejkovic",misc_net,22.77,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,a6d0165046604e7fea2c4b84dc459091,1329891220,40.277451,-72.94946999999999,0
90673,2019-02-23 13:27:42,4789911625179723,"fraud_Kihn, Brakus and Goyette",personal_care,40.81,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,1e61990cdde888e346bc2f752b305ab8,1330003662,39.912719,-72.77741800000001,0
90897,2019-02-23 16:42:50,4789911625179723,fraud_Simonis-Prohaska,misc_pos,9.67,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,38eaf8af72de8cd889a0a9878a0fba9f,1330015370,41.410867,-72.580745,0
91470,2019-02-24 00:46:27,4789911625179723,fraud_Kutch Group,grocery_net,46.52,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,52f5b4b19d1b28a7e278eb2039950b64,1330044387,39.93923,-73.16082,0
92637,2019-02-24 15:54:35,4789911625179723,fraud_Feil-Morar,health_fitness,81.31,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,f016851f54689f1eb4024663b845ce7d,1330098875,40.632096,-72.784338,0
92916,2019-02-24 18:33:06,4789911625179723,"fraud_Watsica, Haag and Considine",shopping_pos,7.84,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,177f407c26be9b68d4ef6262537a4835,1330108386,41.068124,-72.011076,0
93105,2019-02-24 20:22:10,4789911625179723,fraud_Langworth LLC,personal_care,151.29,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,e7bb3ae27deaaf83cafb5920240b9fb7,1330114930,40.959139,-73.276389,0
95448,2019-02-25 20:59:33,4789911625179723,"fraud_Swaniawski, Lowe and Robel",shopping_pos,7.86,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,fbe377dad51cfea592f04d2fb287111e,1330203573,41.097338,-72.973191,0
99821,2019-02-28 12:35:10,4789911625179723,"fraud_Effertz, Welch and Schowalter",entertainment,33.05,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,19289edf45f1759b9776f48088d74ab7,1330432510,40.993943,-72.080789,0
100323,2019-02-28 20:54:20,4789911625179723,fraud_Bauch-Blanda,entertainment,66.09,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,70999c504d2090660d908e79977011c4,1330462460,40.018602,-73.233127,0
103087,2019-03-01 11:06:02,4789911625179723,"fraud_Ferry, Lynch and Kautzer",misc_net,454.63,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,e85bf548ba1e3c30b5c4f4e1b6d39765,1330599962,40.306196,-73.169213,0
109232,2019-03-03 19:13:32,4789911625179723,"fraud_Koss, Hansen and Lueilwitz",home,57.71,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,f88aeeadf7a01863f1e3ad4189bd93cb,1330802012,40.821606,-72.54081,0
110547,2019-03-04 05:27:17,4789911625179723,fraud_Bailey-Morar,grocery_pos,211.04,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,8bcd77963fc80aa3cc408fbd5f2e37c1,1330838837,40.42167,-72.904928,0
111490,2019-03-04 13:54:42,4789911625179723,fraud_Kuhn Group,food_dining,52.85,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,1b3f1d927c4dfbe5c21c2c257888ea6b,1330869282,40.993488,-72.46153199999999,0
112879,2019-03-04 22:31:34,4789911625179723,"fraud_Cole, Hills and Jewess",home,66.65,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,bb493ad99579fdda76e490c2d31ad3ab,1330900294,41.527705,-72.877705,0
113912,2019-03-05 14:36:03,4789911625179723,fraud_Lynch Ltd,shopping_pos,4.21,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,75c9c7e8684fd58c3592ac27beb19188,1330958163,41.571064,-72.07700799999999,0
114322,2019-03-05 19:36:06,4789911625179723,fraud_Kozey-Kuhlman,personal_care,39.42,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,38ef150551700d56a8eaba8bce56f4e9,1330976166,40.274269,-72.217526,0
115979,2019-03-06 19:53:23,4789911625179723,fraud_Price Inc,shopping_net,291.21,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,1d4873b86dd261c91e84efebbc7eabc9,1331063603,40.106008,-72.26292,0
124789,2019-03-10 16:30:18,4789911625179723,"fraud_Labadie, Treutel and Bode",shopping_net,16.62,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,3bffe5d8f4debbea33684352067894d2,1331397018,41.385288,-72.11694399999999,0
126887,2019-03-11 08:47:49,4789911625179723,fraud_Stamm-Rodriguez,misc_pos,11.99,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,65f942f0378b240a98e285e1eddf002d,1331455669,41.342026,-72.498664,0
127752,2019-03-11 15:34:30,4789911625179723,fraud_Denesik and Sons,shopping_pos,5.98,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,37002ef5667c1d36069a42ae234f4af2,1331480070,41.724018,-71.921262,0
131010,2019-03-13 10:07:49,4789911625179723,fraud_Kilback LLC,grocery_pos,210.07,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,7589502bb2da05e04b5e0a1b1963bf3e,1331633269,41.163235,-72.675057,0
133403,2019-03-14 17:53:09,4789911625179723,fraud_Beier and Sons,home,63.29,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,5bc1aabda4cee2b1170d598ef82069a4,1331747589,40.723397,-72.84260400000001,0
135234,2019-03-15 17:27:34,4789911625179723,"fraud_Moore, Williamson and Emmerich",home,37.94,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,f64c950df3bec8ec6089bce553bc7432,1331832454,39.973367,-72.35984599999999,0
135651,2019-03-15 21:46:26,4789911625179723,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,3.02,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,25ea9e99d61deab7d40582e275718411,1331847986,39.882805,-73.7755,0
137149,2019-03-16 13:37:12,4789911625179723,fraud_Botsford Ltd,shopping_pos,161.69,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,4bbd921cba0e9ce433953976454e6104,1331905032,40.964254,-72.441455,0
140095,2019-03-17 14:11:57,4789911625179723,fraud_Harris Group,food_dining,37.69,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,d6cf9545d7a26c16e1a9eab39880277e,1331993517,41.385512,-73.801385,0
142226,2019-03-18 05:22:06,4789911625179723,fraud_Rutherford-Mertz,grocery_pos,179.19,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,b8a097da4977497355942922ff777933,1332048126,40.998615,-73.398769,0
142277,2019-03-18 05:55:41,4789911625179723,fraud_Eichmann-Russel,misc_pos,86.97,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,c0aeab545a451b18828402af4c222a22,1332050141,41.347049,-72.027497,0
143731,2019-03-18 17:40:41,4789911625179723,"fraud_Swaniawski, Lowe and Robel",shopping_pos,9.58,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,f4679be74323c1d8c794847af11210de,1332092441,40.176747,-72.679581,0
145567,2019-03-19 16:04:41,4789911625179723,fraud_Auer-West,shopping_net,155.63,Dorothy,Zuniga,F,77321 Ford Via,Moriches,NY,11955,40.8095,-72.8229,3285,"Research officer, trade union",1988-04-27,133ddac5598b7ed0675f82a1e314666f,1332173081,40.021532,-73.81233,0
